E	dosup	dosdw	Int
9.03	7.26E+00	7.26E+00	1.66E+02
9.04	7.83E+00	7.83E+00	1.66E+02
9.05	8.44E+00	8.44E+00	1.66E+02
9.06	9.08E+00	9.08E+00	1.67E+02
9.07	9.76E+00	9.76E+00	1.67E+02
9.08	1.05E+01	1.05E+01	1.67E+02
9.09	1.12E+01	1.12E+01	1.67E+02
9.1	1.19E+01	1.19E+01	1.67E+02
9.11	1.27E+01	1.27E+01	1.68E+02
9.12	1.34E+01	1.34E+01	1.68E+02
9.13	1.41E+01	1.41E+01	1.68E+02
9.14	1.47E+01	1.47E+01	1.69E+02
9.15	1.53E+01	1.53E+01	1.69E+02
9.16	1.58E+01	1.58E+01	1.69E+02
9.17	1.62E+01	1.62E+01	1.70E+02
9.18	1.65E+01	1.65E+01	1.70E+02
9.19	1.67E+01	1.67E+01	1.70E+02
9.2	1.67E+01	1.67E+01	1.71E+02
9.21	1.67E+01	1.67E+01	1.71E+02
9.22	1.65E+01	1.65E+01	1.71E+02
9.23	1.62E+01	1.62E+01	1.71E+02
9.24	1.58E+01	1.58E+01	1.72E+02
9.25	1.53E+01	1.53E+01	1.72E+02
9.26	1.47E+01	1.47E+01	1.72E+02
9.27	1.41E+01	1.41E+01	1.73E+02
9.28	1.33E+01	1.33E+01	1.73E+02
9.29	1.25E+01	1.25E+01	1.73E+02
9.3	1.17E+01	1.17E+01	1.73E+02
9.31	1.09E+01	1.09E+01	1.74E+02
9.32	1.00E+01	1.00E+01	1.74E+02
9.33	9.20E+00	9.20E+00	1.74E+02
9.34	8.39E+00	8.39E+00	1.74E+02
9.35	7.62E+00	7.62E+00	1.74E+02
9.36	6.89E+00	6.89E+00	1.75E+02
9.37	6.21E+00	6.20E+00	1.75E+02
9.38	5.58E+00	5.58E+00	1.75E+02
9.39	5.02E+00	5.01E+00	1.75E+02
9.4	4.51E+00	4.51E+00	1.75E+02
9.41	4.07E+00	4.06E+00	1.75E+02
9.42	3.68E+00	3.68E+00	1.75E+02
9.43	3.35E+00	3.35E+00	1.75E+02
9.44	3.08E+00	3.07E+00	1.75E+02
9.45	2.85E+00	2.85E+00	1.75E+02
9.46	2.67E+00	2.67E+00	1.75E+02
9.47	2.53E+00	2.53E+00	1.75E+02
9.48	2.43E+00	2.42E+00	1.75E+02
9.49	2.36E+00	2.35E+00	1.75E+02
9.5	2.32E+00	2.31E+00	1.76E+02
9.51	2.29E+00	2.29E+00	1.76E+02
9.52	2.29E+00	2.28E+00	1.76E+02
9.53	2.30E+00	2.29E+00	1.76E+02
9.54	2.32E+00	2.31E+00	1.76E+02
9.55	2.34E+00	2.33E+00	1.76E+02
9.56	2.36E+00	2.36E+00	1.76E+02
9.57	2.39E+00	2.38E+00	1.76E+02
9.58	2.40E+00	2.40E+00	1.76E+02
9.59	2.41E+00	2.41E+00	1.76E+02
9.6	2.42E+00	2.41E+00	1.76E+02
9.61	2.41E+00	2.41E+00	1.76E+02
9.62	2.39E+00	2.39E+00	1.76E+02
9.63	2.37E+00	2.37E+00	1.76E+02
9.64	2.34E+00	2.35E+00	1.76E+02
9.65	2.31E+00	2.32E+00	1.76E+02
9.66	2.29E+00	2.29E+00	1.76E+02
9.67	2.26E+00	2.27E+00	1.76E+02
9.68	2.26E+00	2.26E+00	1.76E+02
9.69	2.27E+00	2.27E+00	1.76E+02
9.7	2.30E+00	2.31E+00	1.76E+02
9.71	2.36E+00	2.37E+00	1.76E+02
9.72	2.46E+00	2.47E+00	1.77E+02
9.73	2.60E+00	2.61E+00	1.77E+02
9.74	2.78E+00	2.79E+00	1.77E+02
9.75	3.01E+00	3.02E+00	1.77E+02
9.76	3.28E+00	3.29E+00	1.77E+02
9.77	3.60E+00	3.61E+00	1.77E+02
9.78	3.97E+00	3.98E+00	1.77E+02
9.79	4.38E+00	4.38E+00	1.77E+02
9.8	4.82E+00	4.82E+00	1.77E+02
9.81	5.29E+00	5.29E+00	1.77E+02
9.82	5.78E+00	5.79E+00	1.77E+02
9.83	6.29E+00	6.29E+00	1.77E+02
9.84	6.80E+00	6.80E+00	1.78E+02
9.85	7.30E+00	7.30E+00	1.78E+02
9.86	7.80E+00	7.80E+00	1.78E+02
9.87	8.28E+00	8.28E+00	1.78E+02
9.88	8.73E+00	8.73E+00	1.78E+02
9.89	9.16E+00	9.16E+00	1.78E+02
9.9	9.57E+00	9.56E+00	1.79E+02
9.91	9.95E+00	9.94E+00	1.79E+02
9.92	1.03E+01	1.03E+01	1.79E+02
9.93	1.07E+01	1.06E+01	1.79E+02
9.94	1.10E+01	1.10E+01	1.79E+02
9.95	1.13E+01	1.13E+01	1.80E+02
9.96	1.17E+01	1.17E+01	1.80E+02
9.97	1.20E+01	1.20E+01	1.80E+02
9.98	1.24E+01	1.24E+01	1.80E+02
9.99	1.29E+01	1.28E+01	1.81E+02
10	1.33E+01	1.33E+01	1.81E+02
10.01	1.38E+01	1.38E+01	1.81E+02
10.02	1.44E+01	1.43E+01	1.81E+02
10.03	1.49E+01	1.49E+01	1.82E+02
10.04	1.55E+01	1.55E+01	1.82E+02
10.05	1.61E+01	1.61E+01	1.82E+02
10.06	1.67E+01	1.67E+01	1.83E+02
10.07	1.73E+01	1.73E+01	1.83E+02
10.08	1.78E+01	1.78E+01	1.83E+02
10.09	1.83E+01	1.83E+01	1.84E+02
10.1	1.86E+01	1.86E+01	1.84E+02
10.11	1.89E+01	1.89E+01	1.85E+02
10.12	1.91E+01	1.91E+01	1.85E+02
10.13	1.91E+01	1.91E+01	1.85E+02
10.14	1.89E+01	1.89E+01	1.86E+02
10.15	1.86E+01	1.87E+01	1.86E+02
10.16	1.82E+01	1.82E+01	1.86E+02
10.17	1.77E+01	1.77E+01	1.87E+02
10.18	1.70E+01	1.70E+01	1.87E+02
10.19	1.62E+01	1.62E+01	1.87E+02
10.2	1.53E+01	1.53E+01	1.88E+02
10.21	1.43E+01	1.43E+01	1.88E+02
10.22	1.33E+01	1.34E+01	1.88E+02
10.23	1.23E+01	1.23E+01	1.89E+02
10.24	1.13E+01	1.13E+01	1.89E+02
10.25	1.04E+01	1.04E+01	1.89E+02
10.26	9.43E+00	9.44E+00	1.89E+02
10.27	8.58E+00	8.59E+00	1.89E+02
10.28	7.83E+00	7.83E+00	1.90E+02
10.29	7.17E+00	7.17E+00	1.90E+02
10.3	6.62E+00	6.62E+00	1.90E+02
10.31	6.18E+00	6.18E+00	1.90E+02
10.32	5.87E+00	5.86E+00	1.90E+02
10.33	5.66E+00	5.66E+00	1.90E+02
10.34	5.56E+00	5.56E+00	1.90E+02
10.35	5.56E+00	5.55E+00	1.90E+02
10.36	5.64E+00	5.64E+00	1.90E+02
10.37	5.80E+00	5.80E+00	1.91E+02
10.38	6.02E+00	6.01E+00	1.91E+02
10.39	6.28E+00	6.28E+00	1.91E+02
10.4	6.57E+00	6.57E+00	1.91E+02
10.41	6.88E+00	6.87E+00	1.91E+02
10.42	7.18E+00	7.17E+00	1.91E+02
10.43	7.46E+00	7.46E+00	1.91E+02
10.44	7.72E+00	7.72E+00	1.92E+02
10.45	7.94E+00	7.93E+00	1.92E+02
10.46	8.10E+00	8.10E+00	1.92E+02
10.47	8.22E+00	8.22E+00	1.92E+02
10.48	8.27E+00	8.27E+00	1.92E+02
10.49	8.26E+00	8.26E+00	1.92E+02
10.5	8.19E+00	8.19E+00	1.93E+02
10.51	8.06E+00	8.06E+00	1.93E+02
10.52	7.86E+00	7.87E+00	1.93E+02
10.53	7.62E+00	7.62E+00	1.93E+02
10.54	7.32E+00	7.33E+00	1.93E+02
10.55	6.99E+00	6.99E+00	1.93E+02
10.56	6.62E+00	6.62E+00	1.93E+02
10.57	6.22E+00	6.23E+00	1.94E+02
10.58	5.81E+00	5.81E+00	1.94E+02
10.59	5.38E+00	5.39E+00	1.94E+02
10.6	4.95E+00	4.96E+00	1.94E+02
10.61	4.53E+00	4.53E+00	1.94E+02
10.62	4.11E+00	4.11E+00	1.94E+02
10.63	3.71E+00	3.71E+00	1.94E+02
10.64	3.33E+00	3.33E+00	1.94E+02
10.65	2.97E+00	2.97E+00	1.94E+02
10.66	2.65E+00	2.65E+00	1.94E+02
10.67	2.35E+00	2.35E+00	1.94E+02
10.68	2.09E+00	2.09E+00	1.94E+02
10.69	1.87E+00	1.87E+00	1.94E+02
10.7	1.68E+00	1.68E+00	1.94E+02
10.71	1.52E+00	1.52E+00	1.94E+02
10.72	1.41E+00	1.41E+00	1.95E+02
10.73	1.32E+00	1.32E+00	1.95E+02
10.74	1.27E+00	1.27E+00	1.95E+02
10.75	1.25E+00	1.25E+00	1.95E+02
10.76	1.26E+00	1.26E+00	1.95E+02
10.77	1.29E+00	1.29E+00	1.95E+02
10.78	1.35E+00	1.35E+00	1.95E+02
10.79	1.43E+00	1.42E+00	1.95E+02
10.8	1.52E+00	1.52E+00	1.95E+02
10.81	1.63E+00	1.62E+00	1.95E+02
10.82	1.74E+00	1.74E+00	1.95E+02
10.83	1.87E+00	1.87E+00	1.95E+02
10.84	2.00E+00	1.99E+00	1.95E+02
10.85	2.12E+00	2.12E+00	1.95E+02
10.86	2.25E+00	2.25E+00	1.95E+02
10.87	2.37E+00	2.37E+00	1.95E+02
10.88	2.49E+00	2.49E+00	1.95E+02
10.89	2.59E+00	2.59E+00	1.95E+02
10.9	2.69E+00	2.69E+00	1.95E+02
10.91	2.77E+00	2.77E+00	1.95E+02
10.92	2.84E+00	2.84E+00	1.95E+02
10.93	2.90E+00	2.91E+00	1.95E+02
10.94	2.95E+00	2.96E+00	1.95E+02
10.95	3.00E+00	3.00E+00	1.95E+02
10.96	3.03E+00	3.04E+00	1.96E+02
10.97	3.07E+00	3.07E+00	1.96E+02
10.98	3.11E+00	3.11E+00	1.96E+02
10.99	3.16E+00	3.16E+00	1.96E+02
11	3.22E+00	3.22E+00	1.96E+02
11.01	3.30E+00	3.30E+00	1.96E+02
11.02	3.41E+00	3.41E+00	1.96E+02
11.03	3.54E+00	3.55E+00	1.96E+02
11.04	3.72E+00	3.71E+00	1.96E+02
11.05	3.92E+00	3.92E+00	1.96E+02
11.06	4.17E+00	4.17E+00	1.96E+02
11.07	4.45E+00	4.45E+00	1.96E+02
11.08	4.77E+00	4.77E+00	1.96E+02
11.09	5.13E+00	5.13E+00	1.97E+02
11.1	5.51E+00	5.51E+00	1.97E+02
11.11	5.92E+00	5.91E+00	1.97E+02
11.12	6.33E+00	6.33E+00	1.97E+02
11.13	6.75E+00	6.74E+00	1.97E+02
11.14	7.15E+00	7.15E+00	1.97E+02
11.15	7.53E+00	7.53E+00	1.97E+02
11.16	7.88E+00	7.88E+00	1.97E+02
11.17	8.19E+00	8.19E+00	1.98E+02
11.18	8.44E+00	8.44E+00	1.98E+02
11.19	8.63E+00	8.63E+00	1.98E+02
11.2	8.75E+00	8.75E+00	1.98E+02
11.21	8.79E+00	8.79E+00	1.98E+02
11.22	8.76E+00	8.76E+00	1.98E+02
11.23	8.65E+00	8.65E+00	1.99E+02
11.24	8.47E+00	8.47E+00	1.99E+02
11.25	8.22E+00	8.22E+00	1.99E+02
11.26	7.90E+00	7.90E+00	1.99E+02
11.27	7.52E+00	7.53E+00	1.99E+02
11.28	7.10E+00	7.11E+00	1.99E+02
11.29	6.65E+00	6.65E+00	2.00E+02
11.3	6.16E+00	6.17E+00	2.00E+02
11.31	5.66E+00	5.67E+00	2.00E+02
11.32	5.15E+00	5.16E+00	2.00E+02
11.33	4.65E+00	4.65E+00	2.00E+02
11.34	4.16E+00	4.16E+00	2.00E+02
11.35	3.68E+00	3.69E+00	2.00E+02
11.36	3.23E+00	3.24E+00	2.00E+02
11.37	2.81E+00	2.82E+00	2.00E+02
11.38	2.42E+00	2.43E+00	2.00E+02
11.39	2.07E+00	2.07E+00	2.00E+02
11.4	1.75E+00	1.75E+00	2.00E+02
11.41	1.47E+00	1.47E+00	2.00E+02
11.42	1.22E+00	1.22E+00	2.00E+02
11.43	1.00E+00	1.00E+00	2.00E+02
11.44	8.17E-01	8.19E-01	2.00E+02
11.45	6.59E-01	6.61E-01	2.01E+02
11.46	5.27E-01	5.28E-01	2.01E+02
11.47	4.17E-01	4.18E-01	2.01E+02
11.48	3.27E-01	3.28E-01	2.01E+02
11.49	2.54E-01	2.55E-01	2.01E+02
11.5	1.95E-01	1.96E-01	2.01E+02
11.51	1.49E-01	1.49E-01	2.01E+02
11.52	1.12E-01	1.13E-01	2.01E+02
11.53	8.38E-02	8.41E-02	2.01E+02
11.54	6.19E-02	6.21E-02	2.01E+02
11.55	4.53E-02	4.55E-02	2.01E+02
11.56	3.29E-02	3.30E-02	2.01E+02
11.57	2.36E-02	2.37E-02	2.01E+02
11.58	1.68E-02	1.69E-02	2.01E+02
11.59	1.19E-02	1.19E-02	2.01E+02
11.6	8.38E-03	8.41E-03	2.01E+02
11.61	5.95E-03	5.97E-03	2.01E+02
11.62	4.33E-03	4.35E-03	2.01E+02
11.63	3.35E-03	3.36E-03	2.01E+02
11.64	2.87E-03	2.88E-03	2.01E+02
11.65	2.84E-03	2.84E-03	2.01E+02
11.66	3.25E-03	3.25E-03	2.01E+02
11.67	4.13E-03	4.13E-03	2.01E+02
11.68	5.57E-03	5.56E-03	2.01E+02
11.69	7.69E-03	7.67E-03	2.01E+02
11.7	1.07E-02	1.07E-02	2.01E+02
11.71	1.48E-02	1.48E-02	2.01E+02
11.72	2.04E-02	2.03E-02	2.01E+02
11.73	2.77E-02	2.77E-02	2.01E+02
11.74	3.74E-02	3.73E-02	2.01E+02
11.75	5.00E-02	4.99E-02	2.01E+02
11.76	6.60E-02	6.59E-02	2.01E+02
11.77	8.62E-02	8.61E-02	2.01E+02
11.78	1.11E-01	1.11E-01	2.01E+02
11.79	1.43E-01	1.42E-01	2.01E+02
11.8	1.80E-01	1.80E-01	2.01E+02
11.81	2.26E-01	2.25E-01	2.01E+02
11.82	2.79E-01	2.79E-01	2.01E+02
11.83	3.42E-01	3.42E-01	2.01E+02
11.84	4.15E-01	4.14E-01	2.01E+02
11.85	4.97E-01	4.96E-01	2.01E+02
11.86	5.89E-01	5.88E-01	2.01E+02
11.87	6.91E-01	6.90E-01	2.01E+02
11.88	8.02E-01	8.01E-01	2.01E+02
11.89	9.20E-01	9.19E-01	2.01E+02
11.9	1.05E+00	1.04E+00	2.01E+02
11.91	1.17E+00	1.17E+00	2.01E+02
11.92	1.30E+00	1.30E+00	2.01E+02
11.93	1.43E+00	1.43E+00	2.01E+02
11.94	1.56E+00	1.56E+00	2.01E+02
11.95	1.68E+00	1.68E+00	2.01E+02
11.96	1.79E+00	1.78E+00	2.01E+02
11.97	1.88E+00	1.88E+00	2.01E+02
11.98	1.96E+00	1.96E+00	2.01E+02
11.99	2.02E+00	2.02E+00	2.01E+02
12	2.06E+00	2.06E+00	2.01E+02
12.01	2.07E+00	2.07E+00	2.01E+02
12.02	2.07E+00	2.07E+00	2.01E+02
12.03	2.04E+00	2.04E+00	2.01E+02
12.04	1.99E+00	1.99E+00	2.01E+02
12.05	1.92E+00	1.92E+00	2.01E+02
12.06	1.84E+00	1.84E+00	2.01E+02
12.07	1.74E+00	1.74E+00	2.01E+02
12.08	1.62E+00	1.62E+00	2.01E+02
12.09	1.50E+00	1.50E+00	2.01E+02
12.1	1.37E+00	1.37E+00	2.01E+02
12.11	1.24E+00	1.24E+00	2.01E+02
12.12	1.11E+00	1.11E+00	2.01E+02
12.13	9.86E-01	9.87E-01	2.01E+02
12.14	8.64E-01	8.65E-01	2.01E+02
12.15	7.49E-01	7.50E-01	2.01E+02
12.16	6.43E-01	6.44E-01	2.01E+02
12.17	5.47E-01	5.47E-01	2.02E+02
12.18	4.60E-01	4.61E-01	2.02E+02
12.19	3.85E-01	3.85E-01	2.02E+02
12.2	3.19E-01	3.20E-01	2.02E+02
12.21	2.65E-01	2.65E-01	2.02E+02
12.22	2.20E-01	2.21E-01	2.02E+02
12.23	1.86E-01	1.86E-01	2.02E+02
12.24	1.61E-01	1.61E-01	2.02E+02
12.25	1.47E-01	1.47E-01	2.02E+02
12.26	1.42E-01	1.42E-01	2.02E+02
12.27	1.47E-01	1.47E-01	2.02E+02
12.28	1.64E-01	1.64E-01	2.02E+02
12.29	1.93E-01	1.92E-01	2.02E+02
12.3	2.35E-01	2.35E-01	2.02E+02
12.31	2.93E-01	2.92E-01	2.02E+02
12.32	3.67E-01	3.66E-01	2.02E+02
12.33	4.62E-01	4.60E-01	2.02E+02
12.34	5.77E-01	5.76E-01	2.02E+02
12.35	7.17E-01	7.16E-01	2.02E+02
12.36	8.83E-01	8.81E-01	2.02E+02
12.37	1.08E+00	1.08E+00	2.02E+02
12.38	1.30E+00	1.30E+00	2.02E+02
12.39	1.55E+00	1.55E+00	2.02E+02
12.4	1.84E+00	1.83E+00	2.02E+02
12.41	2.15E+00	2.15E+00	2.02E+02
12.42	2.49E+00	2.48E+00	2.02E+02
12.43	2.85E+00	2.84E+00	2.02E+02
12.44	3.23E+00	3.22E+00	2.02E+02
12.45	3.61E+00	3.61E+00	2.02E+02
12.46	4.01E+00	4.00E+00	2.02E+02
12.47	4.39E+00	4.39E+00	2.02E+02
12.48	4.76E+00	4.76E+00	2.02E+02
12.49	5.11E+00	5.11E+00	2.02E+02
12.5	5.43E+00	5.42E+00	2.03E+02
12.51	5.70E+00	5.70E+00	2.03E+02
12.52	5.92E+00	5.92E+00	2.03E+02
12.53	6.08E+00	6.08E+00	2.03E+02
12.54	6.19E+00	6.18E+00	2.03E+02
12.55	6.22E+00	6.22E+00	2.03E+02
12.56	6.19E+00	6.19E+00	2.03E+02
12.57	6.09E+00	6.09E+00	2.03E+02
12.58	5.93E+00	5.93E+00	2.03E+02
12.59	5.71E+00	5.71E+00	2.04E+02
12.6	5.44E+00	5.45E+00	2.04E+02
12.61	5.13E+00	5.13E+00	2.04E+02
12.62	4.78E+00	4.79E+00	2.04E+02
12.63	4.41E+00	4.42E+00	2.04E+02
12.64	4.03E+00	4.03E+00	2.04E+02
12.65	3.63E+00	3.64E+00	2.04E+02
12.66	3.25E+00	3.25E+00	2.04E+02
12.67	2.87E+00	2.87E+00	2.04E+02
12.68	2.51E+00	2.51E+00	2.04E+02
12.69	2.17E+00	2.17E+00	2.04E+02
12.7	1.85E+00	1.86E+00	2.04E+02
12.71	1.57E+00	1.57E+00	2.04E+02
12.72	1.31E+00	1.31E+00	2.04E+02
12.73	1.09E+00	1.09E+00	2.04E+02
12.74	8.89E-01	8.92E-01	2.04E+02
12.75	7.21E-01	7.22E-01	2.05E+02
12.76	5.78E-01	5.79E-01	2.05E+02
12.77	4.58E-01	4.59E-01	2.05E+02
12.78	3.59E-01	3.60E-01	2.05E+02
12.79	2.79E-01	2.80E-01	2.05E+02
12.8	2.14E-01	2.15E-01	2.05E+02
12.81	1.63E-01	1.63E-01	2.05E+02
12.82	1.22E-01	1.23E-01	2.05E+02
12.83	9.08E-02	9.11E-02	2.05E+02
12.84	6.67E-02	6.70E-02	2.05E+02
12.85	4.86E-02	4.87E-02	2.05E+02
12.86	3.50E-02	3.51E-02	2.05E+02
12.87	2.50E-02	2.51E-02	2.05E+02
12.88	1.77E-02	1.78E-02	2.05E+02
12.89	1.25E-02	1.26E-02	2.05E+02
12.9	8.89E-03	8.93E-03	2.05E+02
12.91	6.50E-03	6.52E-03	2.05E+02
12.92	5.07E-03	5.08E-03	2.05E+02
12.93	4.44E-03	4.44E-03	2.05E+02
12.94	4.54E-03	4.53E-03	2.05E+02
12.95	5.38E-03	5.37E-03	2.05E+02
12.96	7.08E-03	7.06E-03	2.05E+02
12.97	9.84E-03	9.80E-03	2.05E+02
12.98	1.40E-02	1.39E-02	2.05E+02
12.99	1.99E-02	1.98E-02	2.05E+02
13	2.83E-02	2.82E-02	2.05E+02
13.01	3.98E-02	3.97E-02	2.05E+02
13.02	5.56E-02	5.54E-02	2.05E+02
13.03	7.68E-02	7.65E-02	2.05E+02
13.04	1.05E-01	1.05E-01	2.05E+02
13.05	1.42E-01	1.42E-01	2.05E+02
13.06	1.90E-01	1.90E-01	2.05E+02
13.07	2.52E-01	2.51E-01	2.05E+02
13.08	3.30E-01	3.29E-01	2.05E+02
13.09	4.28E-01	4.27E-01	2.05E+02
13.1	5.50E-01	5.48E-01	2.05E+02
13.11	6.98E-01	6.96E-01	2.05E+02
13.12	8.77E-01	8.75E-01	2.05E+02
13.13	1.09E+00	1.09E+00	2.05E+02
13.14	1.34E+00	1.34E+00	2.05E+02
13.15	1.63E+00	1.63E+00	2.05E+02
13.16	1.97E+00	1.96E+00	2.05E+02
13.17	2.34E+00	2.34E+00	2.05E+02
13.18	2.76E+00	2.76E+00	2.05E+02
13.19	3.22E+00	3.22E+00	2.05E+02
13.2	3.72E+00	3.71E+00	2.05E+02
13.21	4.25E+00	4.24E+00	2.05E+02
13.22	4.81E+00	4.80E+00	2.05E+02
13.23	5.38E+00	5.37E+00	2.05E+02
13.24	5.95E+00	5.95E+00	2.05E+02
13.25	6.53E+00	6.52E+00	2.06E+02
13.26	7.08E+00	7.07E+00	2.06E+02
13.27	7.60E+00	7.60E+00	2.06E+02
13.28	8.08E+00	8.08E+00	2.06E+02
13.29	8.51E+00	8.50E+00	2.06E+02
13.3	8.86E+00	8.86E+00	2.06E+02
13.31	9.15E+00	9.15E+00	2.07E+02
13.32	9.36E+00	9.36E+00	2.07E+02
13.33	9.49E+00	9.48E+00	2.07E+02
13.34	9.53E+00	9.53E+00	2.07E+02
13.35	9.50E+00	9.50E+00	2.07E+02
13.36	9.40E+00	9.40E+00	2.07E+02
13.37	9.24E+00	9.24E+00	2.08E+02
13.38	9.04E+00	9.03E+00	2.08E+02
13.39	8.79E+00	8.79E+00	2.08E+02
13.4	8.52E+00	8.52E+00	2.08E+02
13.41	8.25E+00	8.24E+00	2.08E+02
13.42	7.98E+00	7.97E+00	2.08E+02
13.43	7.73E+00	7.72E+00	2.09E+02
13.44	7.50E+00	7.49E+00	2.09E+02
13.45	7.31E+00	7.30E+00	2.09E+02
13.46	7.15E+00	7.14E+00	2.09E+02
13.47	7.04E+00	7.03E+00	2.09E+02
13.48	6.96E+00	6.95E+00	2.09E+02
13.49	6.92E+00	6.91E+00	2.10E+02
13.5	6.90E+00	6.89E+00	2.10E+02
13.51	6.90E+00	6.89E+00	2.10E+02
13.52	6.91E+00	6.90E+00	2.10E+02
13.53	6.91E+00	6.91E+00	2.10E+02
13.54	6.91E+00	6.90E+00	2.10E+02
13.55	6.88E+00	6.87E+00	2.10E+02
13.56	6.82E+00	6.82E+00	2.10E+02
13.57	6.72E+00	6.72E+00	2.11E+02
13.58	6.59E+00	6.59E+00	2.11E+02
13.59	6.41E+00	6.42E+00	2.11E+02
13.6	6.20E+00	6.20E+00	2.11E+02
13.61	5.95E+00	5.96E+00	2.11E+02
13.62	5.67E+00	5.68E+00	2.11E+02
13.63	5.37E+00	5.38E+00	2.11E+02
13.64	5.06E+00	5.07E+00	2.11E+02
13.65	4.74E+00	4.75E+00	2.12E+02
13.66	4.44E+00	4.44E+00	2.12E+02
13.67	4.15E+00	4.16E+00	2.12E+02
13.68	3.89E+00	3.90E+00	2.12E+02
13.69	3.67E+00	3.68E+00	2.12E+02
13.7	3.50E+00	3.51E+00	2.12E+02
13.71	3.39E+00	3.39E+00	2.12E+02
13.72	3.34E+00	3.34E+00	2.12E+02
13.73	3.36E+00	3.35E+00	2.12E+02
13.74	3.44E+00	3.44E+00	2.12E+02
13.75	3.60E+00	3.59E+00	2.12E+02
13.76	3.83E+00	3.82E+00	2.12E+02
13.77	4.13E+00	4.12E+00	2.12E+02
13.78	4.50E+00	4.49E+00	2.13E+02
13.79	4.94E+00	4.93E+00	2.13E+02
13.8	5.44E+00	5.43E+00	2.13E+02
13.81	5.99E+00	5.98E+00	2.13E+02
13.82	6.60E+00	6.59E+00	2.13E+02
13.83	7.25E+00	7.25E+00	2.13E+02
13.84	7.94E+00	7.94E+00	2.13E+02
13.85	8.66E+00	8.65E+00	2.13E+02
13.86	9.39E+00	9.38E+00	2.14E+02
13.87	1.01E+01	1.01E+01	2.14E+02
13.88	1.09E+01	1.09E+01	2.14E+02
13.89	1.16E+01	1.16E+01	2.14E+02
13.9	1.22E+01	1.22E+01	2.15E+02
13.91	1.28E+01	1.28E+01	2.15E+02
13.92	1.34E+01	1.34E+01	2.15E+02
13.93	1.39E+01	1.39E+01	2.15E+02
13.94	1.43E+01	1.43E+01	2.16E+02
13.95	1.45E+01	1.45E+01	2.16E+02
13.96	1.47E+01	1.47E+01	2.16E+02
13.97	1.48E+01	1.48E+01	2.16E+02
13.98	1.47E+01	1.47E+01	2.17E+02
13.99	1.46E+01	1.46E+01	2.17E+02
14	1.43E+01	1.43E+01	2.17E+02
14.01	1.39E+01	1.39E+01	2.18E+02
14.02	1.35E+01	1.35E+01	2.18E+02
14.03	1.30E+01	1.30E+01	2.18E+02
14.04	1.24E+01	1.24E+01	2.18E+02
14.05	1.19E+01	1.19E+01	2.19E+02
14.06	1.13E+01	1.13E+01	2.19E+02
14.07	1.07E+01	1.07E+01	2.19E+02
14.08	1.02E+01	1.02E+01	2.19E+02
14.09	9.77E+00	9.77E+00	2.19E+02
14.1	9.40E+00	9.40E+00	2.20E+02
14.11	9.13E+00	9.12E+00	2.20E+02
14.12	8.96E+00	8.95E+00	2.20E+02
14.13	8.90E+00	8.89E+00	2.20E+02
14.14	8.95E+00	8.93E+00	2.20E+02
14.15	9.11E+00	9.09E+00	2.21E+02
14.16	9.37E+00	9.35E+00	2.21E+02
14.17	9.73E+00	9.70E+00	2.21E+02
14.18	1.02E+01	1.01E+01	2.21E+02
14.19	1.07E+01	1.06E+01	2.21E+02
14.2	1.12E+01	1.12E+01	2.22E+02
14.21	1.18E+01	1.17E+01	2.22E+02
14.22	1.24E+01	1.23E+01	2.22E+02
14.23	1.29E+01	1.29E+01	2.22E+02
14.24	1.35E+01	1.34E+01	2.23E+02
14.25	1.40E+01	1.39E+01	2.23E+02
14.26	1.44E+01	1.44E+01	2.23E+02
14.27	1.48E+01	1.48E+01	2.23E+02
14.28	1.51E+01	1.51E+01	2.24E+02
14.29	1.54E+01	1.54E+01	2.24E+02
14.3	1.56E+01	1.55E+01	2.24E+02
14.31	1.57E+01	1.57E+01	2.25E+02
14.32	1.57E+01	1.57E+01	2.25E+02
14.33	1.58E+01	1.58E+01	2.25E+02
14.34	1.57E+01	1.58E+01	2.26E+02
14.35	1.57E+01	1.57E+01	2.26E+02
14.36	1.57E+01	1.57E+01	2.26E+02
14.37	1.57E+01	1.57E+01	2.27E+02
14.38	1.57E+01	1.57E+01	2.27E+02
14.39	1.57E+01	1.57E+01	2.27E+02
14.4	1.58E+01	1.58E+01	2.28E+02
14.41	1.59E+01	1.59E+01	2.28E+02
14.42	1.60E+01	1.60E+01	2.28E+02
14.43	1.61E+01	1.61E+01	2.29E+02
14.44	1.62E+01	1.63E+01	2.29E+02
14.45	1.64E+01	1.64E+01	2.29E+02
14.46	1.65E+01	1.65E+01	2.29E+02
14.47	1.66E+01	1.66E+01	2.30E+02
14.48	1.66E+01	1.66E+01	2.30E+02
14.49	1.65E+01	1.65E+01	2.30E+02
14.5	1.64E+01	1.64E+01	2.31E+02
14.51	1.61E+01	1.62E+01	2.31E+02
14.52	1.58E+01	1.58E+01	2.31E+02
14.53	1.54E+01	1.54E+01	2.32E+02
14.54	1.49E+01	1.49E+01	2.32E+02
14.55	1.43E+01	1.43E+01	2.32E+02
14.56	1.36E+01	1.36E+01	2.33E+02
14.57	1.29E+01	1.29E+01	2.33E+02
14.58	1.22E+01	1.22E+01	2.33E+02
14.59	1.14E+01	1.14E+01	2.33E+02
14.6	1.07E+01	1.07E+01	2.34E+02
14.61	9.97E+00	9.99E+00	2.34E+02
