E	(eV)	dos(E)	Int	dos(E)	EFermi	=	12.52	eV
35.06	3.23E-84	5.44E+02						
35.07	3.23E-84	5.44E+02						
35.08	3.23E-84	5.44E+02						
35.09	3.23E-84	5.44E+02						
35.1	3.23E-84	5.44E+02						
35.11	3.23E-84	5.44E+02						
35.12	3.23E-84	5.44E+02						
35.13	3.23E-84	5.44E+02						
35.14	3.23E-84	5.44E+02						
35.15	3.23E-84	5.44E+02						
35.16	3.23E-84	5.44E+02						
35.17	3.23E-84	5.44E+02						
35.18	3.23E-84	5.44E+02						
35.19	3.23E-84	5.44E+02						
35.2	3.23E-84	5.44E+02						
35.21	3.23E-84	5.44E+02						
35.22	3.23E-84	5.44E+02						
35.23	3.23E-84	5.44E+02						
35.24	3.23E-84	5.44E+02						
35.25	3.23E-84	5.44E+02						
35.26	3.23E-84	5.44E+02						
35.27	3.23E-84	5.44E+02						
35.28	3.23E-84	5.44E+02						
35.29	3.23E-84	5.44E+02						
35.3	3.23E-84	5.44E+02						
35.31	3.23E-84	5.44E+02						
35.32	3.23E-84	5.44E+02						
35.33	3.23E-84	5.44E+02						
35.34	3.23E-84	5.44E+02						
35.35	3.23E-84	5.44E+02						
35.36	3.23E-84	5.44E+02						
35.37	3.23E-84	5.44E+02						
35.38	3.23E-84	5.44E+02						
35.39	3.23E-84	5.44E+02						
35.4	3.23E-84	5.44E+02						
35.41	3.23E-84	5.44E+02						
35.42	3.23E-84	5.44E+02						
35.43	3.23E-84	5.44E+02						
35.44	3.23E-84	5.44E+02						
35.45	3.23E-84	5.44E+02						
35.46	3.23E-84	5.44E+02						
35.47	3.23E-84	5.44E+02						
35.48	3.23E-84	5.44E+02						
35.49	3.23E-84	5.44E+02						
35.5	3.23E-84	5.44E+02						
35.51	3.23E-84	5.44E+02						
35.52	3.23E-84	5.44E+02						
35.53	3.23E-84	5.44E+02						
35.54	3.23E-84	5.44E+02						
35.55	3.23E-84	5.44E+02						
35.56	3.23E-84	5.44E+02						
35.57	3.23E-84	5.44E+02						
35.58	3.23E-84	5.44E+02						
35.59	3.23E-84	5.44E+02						
35.6	3.23E-84	5.44E+02						
35.61	3.23E-84	5.44E+02						
35.62	3.23E-84	5.44E+02						
35.63	3.23E-84	5.44E+02						
35.64	3.23E-84	5.44E+02						
35.65	3.23E-84	5.44E+02						
35.66	3.23E-84	5.44E+02						
35.67	3.23E-84	5.44E+02						
35.68	3.23E-84	5.44E+02						
35.69	3.23E-84	5.44E+02						
35.7	3.23E-84	5.44E+02						
35.71	3.23E-84	5.44E+02						
35.72	3.23E-84	5.44E+02						
35.73	3.23E-84	5.44E+02						
35.74	3.23E-84	5.44E+02						
35.75	3.23E-84	5.44E+02						
35.76	3.23E-84	5.44E+02						
35.77	3.23E-84	5.44E+02						
35.78	3.23E-84	5.44E+02						
35.79	3.23E-84	5.44E+02						
35.8	3.23E-84	5.44E+02						
35.81	3.23E-84	5.44E+02						
35.82	3.23E-84	5.44E+02						
35.83	3.23E-84	5.44E+02						
35.84	3.23E-84	5.44E+02						
35.85	3.23E-84	5.44E+02						
35.86	3.23E-84	5.44E+02						
35.87	3.23E-84	5.44E+02						
35.88	3.23E-84	5.44E+02						
35.89	3.23E-84	5.44E+02						
35.9	3.23E-84	5.44E+02						
35.91	3.23E-84	5.44E+02						
35.92	3.23E-84	5.44E+02						
35.93	3.23E-84	5.44E+02						
35.94	3.23E-84	5.44E+02						
35.95	3.23E-84	5.44E+02						
35.96	3.23E-84	5.44E+02						
35.97	3.23E-84	5.44E+02						
35.98	3.23E-84	5.44E+02						
35.99	3.23E-84	5.44E+02						
36	3.23E-84	5.44E+02						
36.01	3.23E-84	5.44E+02						
36.02	3.23E-84	5.44E+02						
36.03	3.23E-84	5.44E+02						
36.04	3.23E-84	5.44E+02						
36.05	3.23E-84	5.44E+02						
36.06	3.23E-84	5.44E+02						
36.07	3.23E-84	5.44E+02						
36.08	3.23E-84	5.44E+02						
36.09	3.23E-84	5.44E+02						
36.1	3.23E-84	5.44E+02						
36.11	3.23E-84	5.44E+02						
36.12	3.23E-84	5.44E+02						
36.13	3.23E-84	5.44E+02						
36.14	3.23E-84	5.44E+02						
36.15	3.23E-84	5.44E+02						
36.16	3.23E-84	5.44E+02						
36.17	3.23E-84	5.44E+02						
36.18	3.23E-84	5.44E+02						
36.19	3.23E-84	5.44E+02						
36.2	3.23E-84	5.44E+02						
36.21	3.23E-84	5.44E+02						
36.22	3.23E-84	5.44E+02						
36.23	3.23E-84	5.44E+02						
36.24	3.23E-84	5.44E+02						
36.25	3.23E-84	5.44E+02						
36.26	3.23E-84	5.44E+02						
36.27	3.23E-84	5.44E+02						
36.28	3.23E-84	5.44E+02						
36.29	3.23E-84	5.44E+02						
36.3	3.23E-84	5.44E+02						
36.31	3.23E-84	5.44E+02						
36.32	3.23E-84	5.44E+02						
36.33	3.23E-84	5.44E+02						
36.34	3.23E-84	5.44E+02						
36.35	3.23E-84	5.44E+02						
36.36	3.23E-84	5.44E+02						
36.37	3.23E-84	5.44E+02						
36.38	3.23E-84	5.44E+02						
36.39	3.23E-84	5.44E+02						
36.4	3.23E-84	5.44E+02						
36.41	3.23E-84	5.44E+02						
36.42	3.23E-84	5.44E+02						
36.43	3.23E-84	5.44E+02						
36.44	3.23E-84	5.44E+02						
36.45	3.23E-84	5.44E+02						
36.46	3.23E-84	5.44E+02						
36.47	3.23E-84	5.44E+02						
36.48	3.23E-84	5.44E+02						
36.49	3.23E-84	5.44E+02						
36.5	3.23E-84	5.44E+02						
36.51	3.23E-84	5.44E+02						
36.52	3.23E-84	5.44E+02						
36.53	3.23E-84	5.44E+02						
36.54	3.23E-84	5.44E+02						
36.55	3.23E-84	5.44E+02						
36.56	3.23E-84	5.44E+02						
36.57	3.23E-84	5.44E+02						
36.58	3.23E-84	5.44E+02						
36.59	3.23E-84	5.44E+02						
36.6	3.23E-84	5.44E+02						
36.61	3.23E-84	5.44E+02						
36.62	3.23E-84	5.44E+02						
36.63	3.23E-84	5.44E+02						
36.64	3.23E-84	5.44E+02						
36.65	3.23E-84	5.44E+02						
36.66	3.23E-84	5.44E+02						
36.67	3.23E-84	5.44E+02						
36.68	3.23E-84	5.44E+02						
36.69	3.23E-84	5.44E+02						
36.7	3.23E-84	5.44E+02						
36.71	3.23E-84	5.44E+02						
36.72	3.23E-84	5.44E+02						
36.73	3.23E-84	5.44E+02						
36.74	3.23E-84	5.44E+02						
36.75	3.23E-84	5.44E+02						
36.76	3.23E-84	5.44E+02						
36.77	3.23E-84	5.44E+02						
36.78	3.23E-84	5.44E+02						
36.79	3.23E-84	5.44E+02						
36.8	3.23E-84	5.44E+02						
36.81	3.23E-84	5.44E+02						
36.82	3.23E-84	5.44E+02						
36.83	3.23E-84	5.44E+02						
36.84	3.23E-84	5.44E+02						
36.85	3.23E-84	5.44E+02						
36.86	3.23E-84	5.44E+02						
36.87	3.23E-84	5.44E+02						
36.88	3.23E-84	5.44E+02						
36.89	3.23E-84	5.44E+02						
36.9	3.23E-84	5.44E+02						
36.91	3.23E-84	5.44E+02						
36.92	3.23E-84	5.44E+02						
36.93	3.23E-84	5.44E+02						
36.94	3.23E-84	5.44E+02						
36.95	3.23E-84	5.44E+02						
36.96	3.23E-84	5.44E+02						
36.97	3.23E-84	5.44E+02						
36.98	3.23E-84	5.44E+02						
36.99	3.23E-84	5.44E+02						
37	3.23E-84	5.44E+02						
37.01	3.23E-84	5.44E+02						
37.02	3.23E-84	5.44E+02						
37.03	3.23E-84	5.44E+02						
37.04	3.23E-84	5.44E+02						
37.05	3.23E-84	5.44E+02						
37.06	3.23E-84	5.44E+02						
37.07	3.23E-84	5.44E+02						
37.08	3.23E-84	5.44E+02						
37.09	3.23E-84	5.44E+02						
37.1	3.23E-84	5.44E+02						
37.11	3.23E-84	5.44E+02						
37.12	3.23E-84	5.44E+02						
37.13	3.23E-84	5.44E+02						
37.14	3.23E-84	5.44E+02						
37.15	3.23E-84	5.44E+02						
37.16	3.23E-84	5.44E+02						
37.17	3.23E-84	5.44E+02						
37.18	3.23E-84	5.44E+02						
37.19	3.23E-84	5.44E+02						
37.2	3.23E-84	5.44E+02						
37.21	3.23E-84	5.44E+02						
37.22	3.23E-84	5.44E+02						
37.23	3.23E-84	5.44E+02						
37.24	3.23E-84	5.44E+02						
37.25	3.23E-84	5.44E+02						
37.26	3.23E-84	5.44E+02						
37.27	3.23E-84	5.44E+02						
37.28	3.23E-84	5.44E+02						
37.29	3.23E-84	5.44E+02						
37.3	3.23E-84	5.44E+02						
37.31	3.23E-84	5.44E+02						
37.32	3.23E-84	5.44E+02						
37.33	3.23E-84	5.44E+02						
37.34	3.23E-84	5.44E+02						
37.35	3.23E-84	5.44E+02						
37.36	3.23E-84	5.44E+02						
37.37	3.23E-84	5.44E+02						
37.38	3.23E-84	5.44E+02						
37.39	3.23E-84	5.44E+02						
37.4	3.23E-84	5.44E+02						
37.41	3.23E-84	5.44E+02						
37.42	3.23E-84	5.44E+02						
37.43	3.23E-84	5.44E+02						
37.44	3.23E-84	5.44E+02						
37.45	3.23E-84	5.44E+02						
37.46	3.23E-84	5.44E+02						
37.47	3.23E-84	5.44E+02						
37.48	3.23E-84	5.44E+02						
37.49	3.23E-84	5.44E+02						
37.5	3.23E-84	5.44E+02						
37.51	3.23E-84	5.44E+02						
37.52	3.23E-84	5.44E+02						
37.53	3.23E-84	5.44E+02						
37.54	3.23E-84	5.44E+02						
37.55	3.23E-84	5.44E+02						
37.56	3.23E-84	5.44E+02						
37.57	3.23E-84	5.44E+02						
37.58	3.23E-84	5.44E+02						
37.59	3.23E-84	5.44E+02						
37.6	3.23E-84	5.44E+02						
37.61	3.23E-84	5.44E+02						
37.62	3.23E-84	5.44E+02						
37.63	3.23E-84	5.44E+02						
37.64	3.23E-84	5.44E+02						
37.65	3.23E-84	5.44E+02						
37.66	3.23E-84	5.44E+02						
37.67	3.23E-84	5.44E+02						
37.68	3.23E-84	5.44E+02						
37.69	3.23E-84	5.44E+02						
37.7	3.23E-84	5.44E+02						
37.71	3.23E-84	5.44E+02						
37.72	3.23E-84	5.44E+02						
37.73	3.23E-84	5.44E+02						
37.74	3.23E-84	5.44E+02						
37.75	3.23E-84	5.44E+02						
37.76	3.23E-84	5.44E+02						
37.77	3.23E-84	5.44E+02						
37.78	3.23E-84	5.44E+02						
37.79	3.23E-84	5.44E+02						
37.8	3.23E-84	5.44E+02						
37.81	3.23E-84	5.44E+02						
37.82	3.23E-84	5.44E+02						
37.83	3.23E-84	5.44E+02						
37.84	3.23E-84	5.44E+02						
37.85	3.23E-84	5.44E+02						
37.86	3.23E-84	5.44E+02						
37.87	3.23E-84	5.44E+02						
37.88	3.23E-84	5.44E+02						
37.89	3.23E-84	5.44E+02						
37.9	3.23E-84	5.44E+02						
37.91	3.23E-84	5.44E+02						
37.92	3.23E-84	5.44E+02						
37.93	3.23E-84	5.44E+02						
37.94	3.23E-84	5.44E+02						
37.95	3.23E-84	5.44E+02						
37.96	3.23E-84	5.44E+02						
37.97	3.23E-84	5.44E+02						
37.98	3.23E-84	5.44E+02						
37.99	3.23E-84	5.44E+02						
38	3.23E-84	5.44E+02						
38.01	3.23E-84	5.44E+02						
38.02	3.23E-84	5.44E+02						
38.03	3.23E-84	5.44E+02						
38.04	3.23E-84	5.44E+02						
38.05	3.23E-84	5.44E+02						
38.06	3.23E-84	5.44E+02						
38.07	3.23E-84	5.44E+02						
38.08	3.23E-84	5.44E+02						
38.09	3.23E-84	5.44E+02						
38.1	3.23E-84	5.44E+02						
38.11	3.23E-84	5.44E+02						
38.12	3.23E-84	5.44E+02						
38.13	3.23E-84	5.44E+02						
38.14	3.23E-84	5.44E+02						
38.15	3.23E-84	5.44E+02						
38.16	3.23E-84	5.44E+02						
38.17	3.23E-84	5.44E+02						
38.18	3.23E-84	5.44E+02						
38.19	3.23E-84	5.44E+02						
38.2	3.23E-84	5.44E+02						
38.21	3.23E-84	5.44E+02						
38.22	3.23E-84	5.44E+02						
38.23	3.23E-84	5.44E+02						
38.24	3.23E-84	5.44E+02						
38.25	3.23E-84	5.44E+02						
38.26	3.23E-84	5.44E+02						
38.27	3.23E-84	5.44E+02						
38.28	3.23E-84	5.44E+02						
38.29	3.23E-84	5.44E+02						
38.3	3.23E-84	5.44E+02						
38.31	3.23E-84	5.44E+02						
38.32	3.23E-84	5.44E+02						
38.33	3.23E-84	5.44E+02						
38.34	3.23E-84	5.44E+02						
38.35	3.23E-84	5.44E+02						
38.36	3.23E-84	5.44E+02						
38.37	3.23E-84	5.44E+02						
38.38	3.23E-84	5.44E+02						
38.39	3.23E-84	5.44E+02						
38.4	3.23E-84	5.44E+02						
38.41	3.23E-84	5.44E+02						
38.42	3.23E-84	5.44E+02						
38.43	3.23E-84	5.44E+02						
38.44	3.23E-84	5.44E+02						
38.45	3.23E-84	5.44E+02						
38.46	3.23E-84	5.44E+02						
38.47	3.23E-84	5.44E+02						
38.48	3.23E-84	5.44E+02						
38.49	3.23E-84	5.44E+02						
38.5	3.23E-84	5.44E+02						
38.51	3.23E-84	5.44E+02						
38.52	3.23E-84	5.44E+02						
38.53	3.23E-84	5.44E+02						
38.54	3.23E-84	5.44E+02						
38.55	3.23E-84	5.44E+02						
38.56	3.23E-84	5.44E+02						
38.57	3.23E-84	5.44E+02						
38.58	3.23E-84	5.44E+02						
38.59	3.23E-84	5.44E+02						
38.6	3.23E-84	5.44E+02						
38.61	3.23E-84	5.44E+02						
38.62	3.23E-84	5.44E+02						
38.63	3.23E-84	5.44E+02						
38.64	3.23E-84	5.44E+02						
38.65	3.23E-84	5.44E+02						
38.66	3.23E-84	5.44E+02						
38.67	3.23E-84	5.44E+02						
38.68	3.23E-84	5.44E+02						
38.69	3.23E-84	5.44E+02						
38.7	3.23E-84	5.44E+02						
38.71	3.23E-84	5.44E+02						
38.72	3.23E-84	5.44E+02						
38.73	3.23E-84	5.44E+02						
38.74	3.23E-84	5.44E+02						
38.75	3.23E-84	5.44E+02						
38.76	3.23E-84	5.44E+02						
38.77	3.23E-84	5.44E+02						
38.78	3.23E-84	5.44E+02						
38.79	3.23E-84	5.44E+02						
38.8	3.23E-84	5.44E+02						
38.81	3.23E-84	5.44E+02						
38.82	3.23E-84	5.44E+02						
38.83	3.23E-84	5.44E+02						
38.84	3.23E-84	5.44E+02						
38.85	3.23E-84	5.44E+02						
38.86	3.23E-84	5.44E+02						
38.87	3.23E-84	5.44E+02						
38.88	3.23E-84	5.44E+02						
38.89	3.23E-84	5.44E+02						
38.9	3.23E-84	5.44E+02						
38.91	3.23E-84	5.44E+02						
38.92	3.23E-84	5.44E+02						
38.93	3.23E-84	5.44E+02						
38.94	3.23E-84	5.44E+02						
38.95	3.23E-84	5.44E+02						
38.96	3.23E-84	5.44E+02						
38.97	3.23E-84	5.44E+02						
38.98	3.23E-84	5.44E+02						
38.99	3.23E-84	5.44E+02						
39	3.23E-84	5.44E+02						
39.01	3.23E-84	5.44E+02						
39.02	3.23E-84	5.44E+02						
39.03	3.23E-84	5.44E+02						
39.04	3.23E-84	5.44E+02						
39.05	3.23E-84	5.44E+02						
39.06	3.23E-84	5.44E+02						
39.07	3.23E-84	5.44E+02						
39.08	3.23E-84	5.44E+02						
39.09	3.23E-84	5.44E+02						
39.1	3.23E-84	5.44E+02						
39.11	3.23E-84	5.44E+02						
39.12	3.23E-84	5.44E+02						
39.13	3.23E-84	5.44E+02						
39.14	3.23E-84	5.44E+02						
39.15	3.23E-84	5.44E+02						
39.16	3.23E-84	5.44E+02						
39.17	3.23E-84	5.44E+02						
39.18	3.23E-84	5.44E+02						
39.19	3.23E-84	5.44E+02						
39.2	3.23E-84	5.44E+02						
39.21	3.23E-84	5.44E+02						
39.22	3.23E-84	5.44E+02						
39.23	3.23E-84	5.44E+02						
39.24	3.23E-84	5.44E+02						
39.25	3.23E-84	5.44E+02						
39.26	3.23E-84	5.44E+02						
39.27	3.23E-84	5.44E+02						
39.28	3.23E-84	5.44E+02						
39.29	3.23E-84	5.44E+02						
39.3	3.23E-84	5.44E+02						
39.31	3.23E-84	5.44E+02						
39.32	3.23E-84	5.44E+02						
39.33	3.23E-84	5.44E+02						
39.34	3.23E-84	5.44E+02						
39.35	3.23E-84	5.44E+02						
39.36	3.23E-84	5.44E+02						
39.37	3.23E-84	5.44E+02						
39.38	3.23E-84	5.44E+02						
39.39	3.23E-84	5.44E+02						
39.4	3.23E-84	5.44E+02						
39.41	3.23E-84	5.44E+02						
39.42	3.23E-84	5.44E+02						
39.43	3.23E-84	5.44E+02						
39.44	3.23E-84	5.44E+02						
39.45	3.23E-84	5.44E+02						
39.46	3.23E-84	5.44E+02						
39.47	3.23E-84	5.44E+02						
39.48	3.23E-84	5.44E+02						
39.49	3.23E-84	5.44E+02						
39.5	3.23E-84	5.44E+02						
39.51	3.23E-84	5.44E+02						
39.52	3.23E-84	5.44E+02						
39.53	3.23E-84	5.44E+02						
39.54	3.23E-84	5.44E+02						
39.55	3.23E-84	5.44E+02						
39.56	3.23E-84	5.44E+02						
39.57	3.23E-84	5.44E+02						
39.58	3.23E-84	5.44E+02						
39.59	3.23E-84	5.44E+02						
39.6	3.23E-84	5.44E+02						
39.61	3.23E-84	5.44E+02						
39.62	3.23E-84	5.44E+02						
39.63	3.23E-84	5.44E+02						
39.64	3.23E-84	5.44E+02						
39.65	3.23E-84	5.44E+02						
39.66	3.23E-84	5.44E+02						
39.67	3.23E-84	5.44E+02						
39.68	3.23E-84	5.44E+02						
39.69	3.23E-84	5.44E+02						
39.7	3.23E-84	5.44E+02						
39.71	3.23E-84	5.44E+02						
39.72	3.23E-84	5.44E+02						
39.73	3.23E-84	5.44E+02						
39.74	3.23E-84	5.44E+02						
39.75	3.23E-84	5.44E+02						
39.76	3.23E-84	5.44E+02						
39.77	3.23E-84	5.44E+02						
39.78	3.23E-84	5.44E+02						
39.79	3.23E-84	5.44E+02						
39.8	3.23E-84	5.44E+02						
39.81	3.23E-84	5.44E+02						
39.82	3.23E-84	5.44E+02						
39.83	3.23E-84	5.44E+02						
39.84	3.23E-84	5.44E+02						
39.85	3.23E-84	5.44E+02						
39.86	3.23E-84	5.44E+02						
39.87	3.23E-84	5.44E+02						
39.88	3.23E-84	5.44E+02						
39.89	3.23E-84	5.44E+02						
39.9	3.23E-84	5.44E+02						
39.91	3.23E-84	5.44E+02						
39.92	3.23E-84	5.44E+02						
39.93	3.23E-84	5.44E+02						
39.94	3.23E-84	5.44E+02						
39.95	3.23E-84	5.44E+02						
39.96	3.23E-84	5.44E+02						
39.97	3.23E-84	5.44E+02						
39.98	3.23E-84	5.44E+02						
39.99	3.23E-84	5.44E+02						
40	3.23E-84	5.44E+02						
40.01	3.23E-84	5.44E+02						
40.02	3.23E-84	5.44E+02						
40.03	3.23E-84	5.44E+02						
40.04	3.23E-84	5.44E+02						
40.05	3.23E-84	5.44E+02						
40.06	3.23E-84	5.44E+02						
40.07	3.23E-84	5.44E+02						
40.08	3.23E-84	5.44E+02						
40.09	3.23E-84	5.44E+02						
40.1	3.23E-84	5.44E+02						
40.11	3.23E-84	5.44E+02						
40.12	3.23E-84	5.44E+02						
40.13	3.23E-84	5.44E+02						
40.14	3.23E-84	5.44E+02						
40.15	3.23E-84	5.44E+02						
40.16	3.23E-84	5.44E+02						
40.17	3.23E-84	5.44E+02						
40.18	3.23E-84	5.44E+02						
40.19	3.23E-84	5.44E+02						
40.2	3.23E-84	5.44E+02						
40.21	3.23E-84	5.44E+02						
40.22	3.23E-84	5.44E+02						
40.23	3.23E-84	5.44E+02						
40.24	3.23E-84	5.44E+02						
40.25	3.23E-84	5.44E+02						
40.26	3.23E-84	5.44E+02						
40.27	3.23E-84	5.44E+02						
40.28	3.23E-84	5.44E+02						
40.29	3.23E-84	5.44E+02						
40.3	3.23E-84	5.44E+02						
40.31	3.23E-84	5.44E+02						
40.32	3.23E-84	5.44E+02						
40.33	3.23E-84	5.44E+02						
40.34	3.23E-84	5.44E+02						
40.35	3.23E-84	5.44E+02						
40.36	3.23E-84	5.44E+02						
40.37	3.23E-84	5.44E+02						
40.38	3.23E-84	5.44E+02						
40.39	3.23E-84	5.44E+02						
40.4	3.23E-84	5.44E+02						
40.41	3.23E-84	5.44E+02						
40.42	3.23E-84	5.44E+02						
40.43	3.23E-84	5.44E+02						
40.44	3.23E-84	5.44E+02						
40.45	3.23E-84	5.44E+02						
40.46	3.23E-84	5.44E+02						
40.47	3.23E-84	5.44E+02						
40.48	3.23E-84	5.44E+02						
40.49	3.23E-84	5.44E+02						
40.5	3.23E-84	5.44E+02						
40.51	3.23E-84	5.44E+02						
40.52	3.23E-84	5.44E+02						
40.53	3.23E-84	5.44E+02						
40.54	3.23E-84	5.44E+02						
40.55	3.23E-84	5.44E+02						
40.56	3.23E-84	5.44E+02						
40.57	3.23E-84	5.44E+02						
40.58	3.23E-84	5.44E+02						
40.59	3.23E-84	5.44E+02						
40.6	3.23E-84	5.44E+02						
40.61	3.23E-84	5.44E+02						
40.62	3.23E-84	5.44E+02						
40.63	3.23E-84	5.44E+02						
40.64	3.23E-84	5.44E+02						
40.65	3.23E-84	5.44E+02						
40.66	3.23E-84	5.44E+02						
40.67	3.23E-84	5.44E+02						
40.68	3.23E-84	5.44E+02						
40.69	3.23E-84	5.44E+02						
40.7	3.23E-84	5.44E+02						
40.71	3.23E-84	5.44E+02						
40.72	3.23E-84	5.44E+02						
40.73	3.23E-84	5.44E+02						
40.74	3.23E-84	5.44E+02						
40.75	3.23E-84	5.44E+02						
40.76	3.23E-84	5.44E+02						
40.77	3.23E-84	5.44E+02						
40.78	3.23E-84	5.44E+02						
40.79	3.23E-84	5.44E+02						
40.8	3.23E-84	5.44E+02						
40.81	3.23E-84	5.44E+02						
40.82	3.23E-84	5.44E+02						
40.83	3.23E-84	5.44E+02						
40.84	3.23E-84	5.44E+02						
40.85	3.23E-84	5.44E+02						
40.86	3.23E-84	5.44E+02						
40.87	3.23E-84	5.44E+02						
40.88	3.23E-84	5.44E+02						
40.89	3.23E-84	5.44E+02						
40.9	3.23E-84	5.44E+02						
40.91	3.23E-84	5.44E+02						
40.92	3.23E-84	5.44E+02						
40.93	3.23E-84	5.44E+02						
40.94	3.23E-84	5.44E+02						
40.95	3.23E-84	5.44E+02						
40.96	3.23E-84	5.44E+02						
40.97	3.23E-84	5.44E+02						
40.98	3.23E-84	5.44E+02						
40.99	3.23E-84	5.44E+02						
41	3.23E-84	5.44E+02						
41.01	3.23E-84	5.44E+02						
41.02	3.23E-84	5.44E+02						
41.03	3.23E-84	5.44E+02						
41.04	3.23E-84	5.44E+02						
41.05	3.23E-84	5.44E+02						
41.06	3.23E-84	5.44E+02						
41.07	3.23E-84	5.44E+02						
41.08	3.23E-84	5.44E+02						
41.09	3.23E-84	5.44E+02						
41.1	3.23E-84	5.44E+02						
41.11	3.23E-84	5.44E+02						
41.12	3.23E-84	5.44E+02						
41.13	3.23E-84	5.44E+02						
41.14	3.23E-84	5.44E+02						
41.15	3.23E-84	5.44E+02						
41.16	3.23E-84	5.44E+02						
41.17	3.23E-84	5.44E+02						
41.18	3.23E-84	5.44E+02						
41.19	3.23E-84	5.44E+02						
41.2	3.23E-84	5.44E+02						
41.21	3.23E-84	5.44E+02						
41.22	3.23E-84	5.44E+02						
41.23	3.23E-84	5.44E+02						
41.24	3.23E-84	5.44E+02						
41.25	3.23E-84	5.44E+02						
41.26	3.23E-84	5.44E+02						
41.27	3.23E-84	5.44E+02						
41.28	3.23E-84	5.44E+02						
41.29	3.23E-84	5.44E+02						
41.3	3.23E-84	5.44E+02						
41.31	3.23E-84	5.44E+02						
41.32	3.23E-84	5.44E+02						
41.33	3.23E-84	5.44E+02						
41.34	3.23E-84	5.44E+02						
41.35	3.23E-84	5.44E+02						
41.36	3.23E-84	5.44E+02						
41.37	3.23E-84	5.44E+02						
41.38	3.23E-84	5.44E+02						
41.39	3.23E-84	5.44E+02						
41.4	3.23E-84	5.44E+02						
41.41	3.23E-84	5.44E+02						
41.42	3.23E-84	5.44E+02						
41.43	3.23E-84	5.44E+02						
41.44	3.23E-84	5.44E+02						
41.45	3.23E-84	5.44E+02						
41.46	3.23E-84	5.44E+02						
41.47	3.23E-84	5.44E+02						
41.48	3.23E-84	5.44E+02						
41.49	3.23E-84	5.44E+02						
41.5	3.23E-84	5.44E+02						
41.51	3.23E-84	5.44E+02						
41.52	3.23E-84	5.44E+02						
41.53	3.23E-84	5.44E+02						
41.54	3.23E-84	5.44E+02						
41.55	3.23E-84	5.44E+02						
41.56	3.23E-84	5.44E+02						
41.57	3.23E-84	5.44E+02						
41.58	3.23E-84	5.44E+02						
41.59	3.23E-84	5.44E+02						
41.6	3.23E-84	5.44E+02						
41.61	3.23E-84	5.44E+02						
41.62	3.23E-84	5.44E+02						
41.63	3.23E-84	5.44E+02						
41.64	3.23E-84	5.44E+02						
41.65	3.23E-84	5.44E+02						
41.66	3.23E-84	5.44E+02						
41.67	3.23E-84	5.44E+02						
41.68	3.23E-84	5.44E+02						
41.69	3.23E-84	5.44E+02						
41.7	3.23E-84	5.44E+02						
41.71	3.23E-84	5.44E+02						
41.72	3.23E-84	5.44E+02						
41.73	3.23E-84	5.44E+02						
41.74	3.23E-84	5.44E+02						
41.75	3.23E-84	5.44E+02						
41.76	3.23E-84	5.44E+02						
41.77	3.23E-84	5.44E+02						
41.78	3.23E-84	5.44E+02						
41.79	3.23E-84	5.44E+02						
41.8	3.23E-84	5.44E+02						
41.81	3.23E-84	5.44E+02						
41.82	3.23E-84	5.44E+02						
41.83	3.23E-84	5.44E+02						
41.84	3.23E-84	5.44E+02						
41.85	3.23E-84	5.44E+02						
41.86	3.23E-84	5.44E+02						
41.87	3.23E-84	5.44E+02						
41.88	3.23E-84	5.44E+02						
41.89	3.23E-84	5.44E+02						
41.9	3.23E-84	5.44E+02						
41.91	3.23E-84	5.44E+02						
41.92	3.23E-84	5.44E+02						
41.93	3.23E-84	5.44E+02						
41.94	3.23E-84	5.44E+02						
41.95	3.23E-84	5.44E+02						
41.96	3.23E-84	5.44E+02						
41.97	3.23E-84	5.44E+02						
41.98	3.23E-84	5.44E+02						
41.99	3.23E-84	5.44E+02						
42	3.23E-84	5.44E+02						
42.01	3.23E-84	5.44E+02						
42.02	3.23E-84	5.44E+02						
42.03	3.23E-84	5.44E+02						
42.04	3.23E-84	5.44E+02						
42.05	3.23E-84	5.44E+02						
42.06	3.23E-84	5.44E+02						
42.07	3.23E-84	5.44E+02						
42.08	3.23E-84	5.44E+02						
42.09	3.23E-84	5.44E+02						
42.1	3.23E-84	5.44E+02						
42.11	3.23E-84	5.44E+02						
42.12	3.23E-84	5.44E+02						
42.13	3.23E-84	5.44E+02						
42.14	3.23E-84	5.44E+02						
42.15	3.23E-84	5.44E+02						
42.16	3.23E-84	5.44E+02						
42.17	3.23E-84	5.44E+02						
42.18	3.23E-84	5.44E+02						
42.19	3.23E-84	5.44E+02						
42.2	3.23E-84	5.44E+02						
42.21	3.23E-84	5.44E+02						
42.22	3.23E-84	5.44E+02						
42.23	3.23E-84	5.44E+02						
42.24	3.23E-84	5.44E+02						
42.25	3.23E-84	5.44E+02						
42.26	3.23E-84	5.44E+02						
42.27	3.23E-84	5.44E+02						
42.28	3.23E-84	5.44E+02						
